2024-4-13, 15-10-40, 1354, 1840, 1494, 1586, 3282, 1596, 1839, 0, 0, 0
2024-4-13, 15-10-41, 1354, 1840, 1494, 1586, 3282, 1600, 1839, 0, 0, 0
2024-4-13, 15-10-42, 1350, 1840, 1494, 1586, 3282, 1600, 1839, 0, 0, 0
2024-4-13, 15-10-43, 1350, 1840, 1494, 1586, 3282, 1597, 1839, 0, 0, 0
2024-4-13, 15-10-45, 1350, 1840, 1494, 1585, 3282, 1597, 1839, 0, 0, 0
2024-4-13, 15-10-46, 1350, 1840, 1494, 1585, 3282, 1596, 1839, 0, 0, 0
2024-4-13, 15-10-47, 1350, 1840, 1494, 1585, 3282, 1600, 1839, 0, 0, 0
2024-4-13, 15-10-48, 1350, 1840, 1494, 1585, 3290, 1600, 1839, 0, 0, 0
2024-4-13, 15-10-49, 1350, 1840, 1494, 1585, 3290, 1597, 1839, 0, 0, 0
2024-4-13, 15-10-50, 1353, 1840, 1494, 1585, 3290, 1597, 1839, 0, 0, 0
2024-4-13, 15-10-52, 1353, 1840, 1494, 1585, 3290, 1595, 1839, 0, 0, 0
2024-4-13, 15-10-53, 1353, 1840, 1494, 1585, 3290, 1599, 1839, 0, 0, 0
2024-4-13, 15-10-54, 1353, 1835, 1494, 1585, 3290, 1599, 1839, 0, 0, 0
2024-4-13, 15-10-55, 1353, 1835, 1494, 1585, 3290, 1597, 1839, 0, 0, 0
2024-4-13, 15-10-56, 1351, 1835, 1494, 1585, 3290, 1597, 1839, 0, 0, 0
2024-4-13, 15-10-57, 1351, 1835, 1494, 1585, 3290, 1598, 1839, 0, 0, 0
2024-4-13, 15-10-59, 1351, 1835, 1494, 1585, 3290, 1598, 1839, 0, 0, 0
2024-4-13, 15-11-0, 1351, 1835, 1494, 1585, 3290, 1598, 1839, 0, 0, 0
2024-4-13, 15-11-1, 1351, 1835, 1494, 1585, 3290, 1599, 1839, 0, 0, 0
2024-4-13, 15-11-2, 1351, 1840, 1494, 1585, 3290, 1599, 1839, 0, 0, 0
2024-4-13, 15-11-3, 1351, 1840, 1494, 1585, 3290, 1597, 1839, 0, 0, 0
2024-4-13, 15-11-4, 1350, 1840, 1494, 1585, 3290, 1597, 1839, 0, 0, 0
2024-4-13, 15-11-6, 1350, 1840, 1494, 1585, 3290, 1599, 1839, 0, 0, 0
2024-4-13, 15-11-7, 1350, 1840, 1494, 1585, 3290, 1599, 1843, 0, 0, 0
2024-4-13, 15-11-8, 1350, 1838, 1494, 1585, 3290, 1599, 1843, 0, 0, 0
2024-4-13, 15-11-9, 1350, 1838, 1494, 1585, 3290, 1594, 1843, 0, 0, 0
2024-4-13, 15-11-10, 1350, 1838, 1494, 1585, 2736, 1594, 1843, 0, 0, 0
2024-4-13, 15-11-11, 1350, 1838, 1494, 1585, 2736, 1598, 1843, 0, 0, 0
2024-4-13, 15-11-12, 1349, 1838, 1494, 1585, 2736, 1598, 1843, 0, 0, 0
2024-4-13, 15-11-14, 1349, 1838, 1494, 1585, 2736, 1600, 1843, 0, 0, 0
2024-4-13, 15-11-15, 1349, 1838, 1494, 1585, 2736, 1595, 1843, 0, 0, 0
2024-4-13, 15-11-16, 1349, 1837, 1494, 1585, 2736, 1595, 1843, 0, 0, 0
2024-4-13, 15-11-17, 1349, 1837, 1494, 1585, 2736, 1597, 1843, 0, 0, 0
2024-4-13, 15-11-18, 1354, 1837, 1494, 1585, 2736, 1597, 1843, 0, 0, 0
2024-4-13, 15-11-19, 1354, 1837, 1494, 1585, 2736, 1597, 1843, 0, 0, 0
2024-4-13, 15-11-21, 1354, 1837, 1494, 1587, 2736, 1597, 1843, 0, 0, 0
2024-4-13, 15-11-22, 1354, 1837, 1494, 1587, 2736, 1597, 1843, 0, 0, 0
2024-4-13, 15-11-23, 1354, 1837, 1494, 1587, 2736, 1598, 1843, 0, 0, 0
2024-4-13, 15-11-24, 1354, 1837, 1494, 1587, 2435, 1598, 1843, 0, 0, 0
2024-4-13, 15-11-25, 1354, 1837, 1494, 1587, 2435, 1600, 1843, 0, 0, 0
2024-4-13, 15-11-26, 1351, 1837, 1494, 1587, 2435, 1600, 1843, 0, 0, 0
2024-4-13, 15-11-28, 1351, 1837, 1494, 1587, 2435, 1597, 1843, 0, 0, 0
2024-4-13, 15-11-29, 1351, 1837, 1494, 1587, 2435, 1598, 1843, 0, 0, 0
2024-4-13, 15-11-30, 1351, 1840, 1494, 1587, 2435, 1598, 1843, 0, 0, 0
2024-4-13, 15-11-31, 1351, 1840, 1494, 1587, 2435, 1597, 1843, 0, 0, 0
2024-4-13, 15-11-32, 1351, 1840, 1494, 1587, 2435, 1597, 1843, 0, 0, 0
2024-4-13, 15-11-33, 1351, 1840, 1494, 1587, 2435, 1597, 1843, 0, 0, 0
2024-4-13, 15-11-35, 1349, 1840, 1494, 1587, 2435, 1597, 1843, 0, 0, 0
2024-4-13, 15-11-36, 1349, 1840, 1494, 1587, 2435, 1595, 1843, 0, 0, 0
2024-4-13, 15-11-37, 1349, 1840, 1494, 1587, 2435, 1598, 1843, 0, 0, 0
2024-4-13, 15-11-38, 1349, 1837, 1494, 1587, 2435, 1598, 1843, 0, 0, 0
2024-4-13, 15-11-39, 1349, 1837, 1494, 1587, 2435, 1600, 1843, 0, 0, 0
2024-4-13, 15-11-40, 1349, 1837, 1494, 1587, 2435, 1600, 1843, 0, 0, 0
2024-4-13, 15-11-41, 1349, 1837, 1494, 1587, 2435, 1594, 1843, 0, 0, 0
2024-4-13, 15-11-43, 1349, 1837, 1494, 1585, 2435, 1594, 1843, 0, 0, 0
2024-4-13, 15-11-44, 1349, 1837, 1494, 1585, 2435, 1599, 1843, 0, 0, 0
2024-4-13, 15-11-45, 1349, 1837, 1494, 1585, 2435, 1595, 1843, 0, 0, 0
2024-4-13, 15-11-46, 1349, 1837, 1494, 1585, 2447, 1595, 1843, 0, 0, 0
2024-4-13, 15-11-47, 1349, 1837, 1494, 1585, 2447, 1595, 1843, 0, 0, 0
2024-4-13, 15-11-48, 1349, 1837, 1494, 1585, 2447, 1595, 1843, 0, 0, 0
2024-4-13, 15-11-50, 1349, 1837, 1494, 1585, 2447, 1597, 1843, 0, 0, 0
2024-4-13, 15-11-51, 1349, 1837, 1494, 1585, 2447, 1599, 1843, 0, 0, 0
2024-4-13, 15-11-52, 1349, 1837, 1494, 1585, 2447, 1599, 1843, 0, 0, 0
2024-4-13, 15-11-53, 1349, 1837, 1494, 1585, 2447, 1597, 1843, 0, 0, 0
2024-4-13, 15-11-54, 1354, 1837, 1494, 1585, 2447, 1597, 1843, 0, 0, 0
2024-4-13, 15-11-55, 1354, 1837, 1494, 1585, 2447, 1597, 1843, 0, 0, 0
2024-4-13, 15-11-57, 1348, 1837, 1494, 1585, 2447, 1597, 1843, 0, 0, 0
2024-4-13, 15-11-58, 1348, 1837, 1494, 1585, 2447, 1597, 1843, 0, 0, 0
2024-4-13, 15-11-59, 1348, 1837, 1494, 1585, 2447, 1600, 1843, 0, 0, 0
2024-4-13, 15-12-0, 1348, 1842, 1494, 1585, 2447, 1600, 1843, 0, 0, 0
2024-4-13, 15-12-1, 1348, 1842, 1494, 1585, 2447, 1597, 1843, 0, 0, 0
2024-4-13, 15-12-2, 1353, 1842, 1494, 1585, 2447, 1597, 1843, 0, 0, 0
2024-4-13, 15-12-4, 1353, 1842, 1494, 1585, 2447, 1598, 1843, 0, 0, 0
2024-4-13, 15-12-5, 1353, 1842, 1494, 1585, 2447, 1598, 1840, 0, 0, 0
2024-4-13, 15-12-6, 1353, 1837, 1494, 1585, 2447, 1598, 1840, 0, 0, 0
2024-4-13, 15-12-7, 1353, 1837, 1494, 1585, 2447, 1598, 1840, 0, 0, 0
2024-4-13, 15-12-8, 1353, 1837, 1494, 1585, 2495, 1598, 1840, 0, 0, 0
2024-4-13, 15-12-9, 1353, 1837, 1494, 1585, 2495, 1599, 1840, 0, 0, 0
2024-4-13, 15-12-10, 1354, 1837, 1494, 1585, 2495, 1599, 1840, 0, 0, 0
2024-4-13, 15-12-12, 1354, 1837, 1494, 1585, 2495, 1595, 1840, 0, 0, 0
2024-4-13, 15-12-13, 1354, 1837, 1494, 1585, 2495, 1598, 1840, 0, 0, 0
2024-4-13, 15-12-14, 1354, 1837, 1494, 1585, 2495, 1598, 1840, 0, 0, 0
2024-4-13, 15-12-15, 1354, 1837, 1494, 1585, 2495, 1595, 1840, 0, 0, 0
2024-4-13, 15-12-16, 1347, 1837, 1494, 1585, 2495, 1595, 1840, 0, 0, 0
2024-4-13, 15-12-17, 1347, 1837, 1494, 1585, 2495, 1593, 1840, 0, 0, 0
2024-4-13, 15-12-19, 1347, 1837, 1494, 1584, 2495, 1593, 1840, 0, 0, 0
2024-4-13, 15-12-20, 1347, 1837, 1494, 1584, 2495, 1595, 1840, 0, 0, 0
2024-4-13, 15-12-21, 1347, 1837, 1494, 1584, 2495, 1597, 1840, 0, 0, 0
2024-4-13, 15-12-22, 1347, 1837, 1494, 1584, 2507, 1597, 1840, 0, 0, 0
2024-4-13, 15-12-23, 1347, 1837, 1494, 1584, 2507, 1599, 1840, 0, 0, 0
